KR,KRR,DR,DRR,AR,ARR,Ps,Psv,Qs,x,y,z,vx,vy,vz
1.5756756328252248,0.0008237191353794435,0.5576588771723094,0.0010920516077111712,0.36426839931997196,0.0012801267609041588,8,0,-9,-6330356.313954364,3307172.280329381,128090.81327086975,-3438.0074682341274,-6633.039331532361,-235.37857287879862
1.5920973753836596,0.0013349446432303885,0.6221662866450114,0.0016660572057868935,0.35811170368609646,0.001271847881329236,8,0,-10,-6330170.510198401,3307562.5889141355,128171.81309601545,-3438.354252793935,-6632.859502149394,-235.19800274697212
1.598226782920004,0.001482730001134626,0.6613239696090116,0.0019367825069714262,0.3461924174161122,0.0010591056724070132,8,0,-11,-6330140.729520417,3307581.6526401746,128150.31950695926,-3438.384750921391,-6632.870007055071,-235.137805843531
1.5983162366525048,0.0014848007469944497,0.6620055511988078,0.0019412769317451303,0.3460206131454665,0.0010549978023043469,8,0,-12,-6330140.69442853,3307580.7891180357,128149.42146411697,-3438.383983012788,-6632.870969384796,-235.13695942287185
7965.02391203897,3.675579181156399,11443.455113748922,4.209373617280886,11859.29579549016,2.2160231872018477,8,1,-9,-3813309.092134784,1236570.1326626816,57479.24323304583,-85.64178920913601,-279.53908758176567,-0.06791746095729663
2.108868689769536,0.0011890252985308637,0.5673642235087897,0.0016131137818017225,0.5375120800494554,0.0013065092040419187,4,0.1,-10,-6330164.374198447,3307589.9022032144,128157.82892874509,-3438.366123985781,-6632.843869492163,-235.23054829021672
2.1132984548163845,0.001346172928805758,0.6061297433109544,0.001866353698656236,0.5295780993413709,0.0011004156420419556,4,0.1,-11,-6330130.330349169,3307625.87687638,128148.63353563215,-3438.4146645385094,-6632.840484265303,-235.16988343336675
2.1133626166498662,0.0013483412780489294,0.6068040129346711,0.0018705685416504825,0.5294648721522669,0.0010963928421136113,4,0.1,-12,-6330130.168287002,3307625.4656369295,128148.05615512474,-3438.414388123636,-6632.841085254872,-235.16901019636612
2.1133632616115103,0.0013483630535137592,0.6068108031888004,0.0018706109596831897,0.5294637373602737,0.001096352275551399,4,0.1,-13,-6330130.166700241,3307625.461380174,128148.05027255282,-3438.4143852178545,-6632.841091386785,-235.1690014093387
1.795823004265071,0.001190941672613978,0.6038454970826387,0.001585628897878298,0.6466737318045035,0.0013400692438655481,4,1.1,-10,-6330158.169507039,3307613.665644889,128153.01318101188,-3438.3768366445006,-6632.830598134595,-235.26544382066322
1.8007997938852187,0.001343013687491074,0.6375316458602488,0.0018235084208168774,0.6397391082693551,0.001144742528388953,4,1.1,-11,-6330119.824386051,3307665.2136423048,128152.2234867694,-3438.440972177942,-6632.815233539209,-235.20762297445353
1.80087081123888,0.0013451004620826025,0.638121567968346,0.0018274803650376095,0.6396372791922422,0.0011409220883429995,4,1.1,-12,-6330119.533650374,3307665.2372610443,128151.8845720353,-3438.441141170598,-6632.815504951212,-235.2068109713827
1.8008715320666113,0.0013451215999426185,0.638127539328318,0.0018275205360722352,0.6396362552807409,0.0011408835150897502,4,1.1,-13,-6330119.530715545,3307665.237482405,128151.88112684795,-3438.4411428561402,-6632.815507711159,-235.20680275238112
3.534945823373822,0.0018201187773101797,0.70177854916179,0.0016737939233114943,1.5728622042764586,0.0019119773239039152,5,0.1,-10,-6330160.939272858,3307762.0083510135,128084.5107425749,-3438.4481610792704,-6632.706707745273,-235.38582762424954
3.53693540281556,0.001896875247749691,0.7063729169185532,0.0017168761271826006,1.5743809750915747,0.0019990423769286935,5,0.1,-11,-6330060.391862205,3308058.3209456373,128215.43549612115,-3438.749757081938,-6632.499559311916,-235.39990585260435
3.536986998396054,0.001898793392328966,0.7065063500466757,0.0017180028686027756,1.574406444080906,0.0020008507304704434,5,0.1,-12,-6330057.995312538,3308065.7104132683,128219.06120670105,-3438.757307840167,-6632.494224138306,-235.40060848307223
3.536987521202745,0.0018988128149558631,0.7065076975046767,0.001718014240213874,1.5744067054027047,0.0020008691780404758,5,0.1,-13,-6330057.970970733,3308065.7855797336,128219.09815609871,-3438.757384645138,-6632.49416982355,-235.4006157423967
36439.54433514808,3.9167845294797687,34069.577842799146,4.372502088115031,25952.70252691368,2.3214322076418528,5,1.1,-10,-33327620.7515281,-47800037.6249454,1176390.9697545427,1677.880494449619,-1970.6227516708254,326.2041004035977
36436.667432510134,3.917002888349155,34063.64511911696,4.372624088210801,25945.670304193194,2.3214551063523947,5,1.1,-11,-33236598.060419265,-47858463.76170011,1195539.8172355923,1679.5119570609877,-1970.8976775940155,326.6715261723465
36436.63820158045,3.917005080160125,34063.58627550856,4.372625323830511,25945.59962491411,2.3214553511541784,5,1.1,-12,-33235694.381152216,-47859043.55002889,1195730.5343907464,1679.5279260015611,-1970.9009159005839,326.67621573008705
36436.63790925899,3.917005102078194,34063.58568713061,4.372625336187427,25945.598918112344,2.3214553536039655,5,1.1,-13,-33235685.34521013,-47859049.347414285,1195732.441542811,1679.5280856550926,-1970.90094832393,326.67626262428604
3.5509276351419934,0.0018397481629179543,0.7055869720902179,0.0016865999731528962,1.5842689993504009,0.0019230529334924099,6,0.1,-10,-6330160.573710369,3307765.6945889476,128083.29427942354,-3438.449911233086,-6632.704043803811,-235.38985481558723
3.552943903947712,0.0019168146881634594,0.7102497085004923,0.0017302615091452337,1.5859235086166097,0.0020154172623996253,6,0.1,-11,-6330058.668942991,3308067.199920522,128216.88936689022,-3438.7564897643556,-6632.492893003543,-235.40553303268138
3.552996801642101,0.0019187630674818888,0.7103870072028534,0.0017314181008457941,1.5859514428316133,0.0020173356621947794,6,0.1,-12,-6330056.2267251415,3308074.747803114,128220.59718493235,-3438.7641974540243,-6632.487438431055,-235.4062715399012
3.5529973404824653,0.0019187828992956821,0.7103884024197041,0.0017314298606180647,1.5859517367140694,0.002017355551438301,6,0.1,-13,-6330056.201822481,3308074.8248716914,128220.63510951064,-3438.7642761530183,-6632.487382690868,-235.4062791944504
57.44035707939228,0.21595337452042546,72.30037274942944,0.31190915332669467,49.37501183682941,0.24935241533897648,6,1.1,-10,-6284626.39681391,3401359.2009938476,111798.3330057691,-3517.9624202356035,-6586.086581933362,-268.87072218387755
100.29698537322744,0.4168588303218001,106.0136989329138,0.45890687492930554,70.1296309749192,0.3900292489392602,6,1.1,-11,-6204535.212789645,3569162.1937804287,106252.08860146345,-3680.615271437513,-6484.776659088102,-270.16641007023776
100.97966401936334,0.4200019619435042,106.56449643090865,0.4612993887814075,70.42297155173044,0.3921035069478881,6,1.1,-12,-6203194.687223703,3571904.0147683467,106161.58296448232,-3683.2626435274797,-6483.063808029785,-270.1120774651124
100.98652670941615,0.4200335549606386,106.57003617813702,0.46132345141834297,70.42591692067796,0.3921243456780474,6,1.1,-13,-6203181.2007691525,3571931.585368127,106160.66857628021,-3683.289263451189,-6483.046575838964,-270.11152469750033
3.5543170017382235,0.0018277750441672116,0.7029386560150254,0.0016807509835094262,1.5820896613036362,0.0019129798078123066,7,0.1,-10,-6330158.060512867,3307764.633800941,128077.68296998859,-3438.4496878536534,-6632.707134134278,-235.39898220955675
3.556318588363811,0.0019049366965861886,0.7074561864667701,0.0017231912883321151,1.5835614040414174,0.001998237579389502,7,0.1,-11,-6330056.786184717,3308062.1091654883,128207.49019636643,-3438.7519657307384,-6632.499704752055,-235.41544906220415
3.5563703483198132,0.0019068627322394412,0.7075863929854079,0.0017242936409579545,1.5835859605992824,0.00200001357408482,7,0.1,-12,-6330054.370710229,3308069.536149334,128211.09080647367,-3438.759539358691,-6632.494355197286,-235.41622293174626
3.556370874609129,0.0019068822983941724,0.707587724212403,0.0017243048851294201,1.5835862018810116,0.002000031265987323,7,0.1,-13,-6330054.346238049,3308069.6114284075,128211.127325203,-3438.7596161246224,-6632.494300961604,-235.41623081361425
66.20925879727706,0.253667388211668,80.74470042192644,0.3474429533846242,55.96825733773514,0.28641323166270827,7,1.1,-10,-6275058.833530228,3418757.477607935,107570.5266127684,-3534.433844365416,-6577.643517709251,-268.9893154210644
111.33185167417123,0.4631560942187761,115.28175651105767,0.4979518095841259,77.49388867291918,0.4312595054047769,7,1.1,-11,-6189679.7292252565,3598554.7923168684,99027.87528277753,-3706.246254108961,-6468.334274754032,-269.6511663794098
112.01044744566953,0.4662650530945395,115.81672694338643,0.5002753920113918,77.78570564930229,0.4333102394070059,7,1.1,-12,-6188303.779852015,3601373.98843441,98871.70428816153,-3708.9204475690126,-6466.563144392709,-269.6413205996985
112.01726358668067,0.46629627896859954,115.82210276466358,0.5002987405738228,77.78863376920766,0.4333308269776461,7,1.1,-13,-6188289.943772599,3601402.32294692,98870.12943645952,-3708.9473223098526,-6466.545335342242,-269.6412228423571
